PassengerId,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Pclass,Embarked,Survived,Cabin
7505,"Rios, Col. Scott",male,21.5,0,0,W.E.P. 26491,5,3,S,0,
7506,"Wallace, Mrs. Julie",female,9.9,1,1,C.A. 60825,9.8865,3,Q,1,
7507,"Salazar, Col. Kevin",male,29.3,2,1,C.A. 41892,84.0588,1,S,1,A92
7508,"Garcia, Dr. Erik",male,64.9,0,0,SOTON/OQ 58495,13.9747,2,S,0,
7509,"Fischer, Col. Michael",male,29.4,1,1,W.E.P. 12932,26.9506,3,S,1,
7510,"Wilkerson, Dr. Kelly",female,35.3,0,0,LINE 88741,30,3,C,0,
7511,"Ferguson, Col. Michael",male,16,0,1,W.E.P. 13039,10,2,S,0,
7512,"Drake, Col. Patrick",male,42,1,0,C.A. 39248,46.3636,2,S,1,
7513,"Sharp, Col. Matthew",male,22.9,0,0,LINE 32205,189.2073,1,S,0,D25
7514,"Parsons, Sir. Benjamin",male,19.7,2,0,A/ 88165,11.7168,3,S,0,
7515,"Rivera, Mr. Michael",male,66.1,0,1,LINE 67393,101.5759,1,S,0,
7516,"Ortiz, Mr. David",male,46.7,0,1,W.E.P. 40429,107.3705,1,S,0,D42
7517,"Simmons, Mr. Jeffery",male,35.1,2,2,STON/O 93958,20,1,S,1,C2
7518,"Miles, Major. Vincent",male,59,0,0,LINE 13148,20,1,S,1,D44
7519,"Scott, Col. Noah",male,38.4,0,0,LINE 85585,71.9901,1,S,0,
7520,"Patterson, Mr. John",male,48.2,0,2,C.A. 87753,74.7832,1,S,1,C90
7521,"Guzman, Major. Danny",male,62.2,0,1,SOTON/OQ 65922,112.9058,1,S,0,A41
7522,"Patterson, Mr. Austin",male,37.7,0,0,A/ 26045,27.5534,3,S,1,
7523,"Clark, Sir. Stephen",male,19.9,3,1,PC 12404,20,1,S,0,
7524,"Daniels, Col. Matthew",male,55,0,0,W.E.P. 57815,20,1,S,1,
7525,"Caldwell, Rev. Jason",male,49.6,0,0,SOTON/OQ 27769,70.5317,1,S,0,E137
7526,"Rodgers, Lady. Angela",female,39.1,1,0,W.E.P. 63959,18.2449,2,S,1,
7527,"Taylor, Dr. Heather",female,34.4,0,2,STON/O 11730,11.2449,3,S,1,
7528,"Daugherty, Major. Seth",male,47.8,2,0,C.A. 11031,149.8042,1,S,0,A5
7529,"Reyes, Dr. Daniel",male,51,0,0,A/ 99441,36.6847,1,S,0,D63
7530,"Brown, Rev. John",male,58.4,1,0,W.E.P. 67707,40.7276,1,C,0,D119
7531,"Thomas, Mr. Steven",male,17.2,0,1,SOTON/OQ 35348,19.2341,2,C,0,
7532,"Ray, Rev. Daniel",male,15.7,0,1,A/ 75784,30,3,S,0,
7533,"Peters, Major. Andrew",male,0.2,1,0,W.E.P. 87094,37.4715,2,S,0,
7534,"Miles, Lady. Lauren",female,22.6,1,0,C.A. 25537,10,2,C,1,
7535,"Howell, Mrs. Brandy",female,18.7,0,0,A/ 17492,21.2817,2,S,1,
7536,"Phillips, Col. Gary",male,65,2,0,STON/O 65897,86.8042,1,C,1,B64
7537,"Vincent, Countess. Laura",female,18.3,0,2,SOTON/OQ 76605,5,3,Q,0,
7538,"Ewing, Lady. Janet",female,35,0,0,A/ 48274,94.8977,1,S,1,D53
7539,"Roberts, Mr. Benjamin",male,43.5,1,1,PC 39642,11.5316,2,S,0,
7540,"Johnson, Major. Gregory",male,23.8,0,0,STON/O 97010,20,1,S,1,D112
7541,"Lee, Col. Mark",male,38.8,0,0,C.A. 73112,20,1,S,1,B115
7542,"Bradley, Miss. Tina",female,42.7,0,0,PC 27694,193.0242,1,Q,1,E43
7543,"Washington, Countess. Kerri",female,22,0,1,STON/O 76661,13.97,2,Q,1,
7544,"Sandoval, Dr. Jeffrey",male,43.9,1,0,LINE 28458,81.0562,1,S,0,C79
7545,"Thompson, Col. Andrew",male,24.1,1,0,A/ 57148,7.6282,3,S,0,
7546,"Thomas, Rev. James",male,54.6,0,0,LINE 63651,26.0891,2,C,0,
7547,"Alvarez, Dr. Christopher",male,50.8,0,0,W.E.P. 56389,20,1,C,0,C105
7548,"Cooper, Major. Stephen",male,65.9,2,0,PC 43171,20,1,Q,0,B147
7549,"Hatfield, Lady. Amber",female,11.6,1,0,C.A. 42915,30,3,S,0,
7550,"Shaw, Mr. Ryan",male,60,1,0,PC 13053,20,1,S,0,A146
7551,"Estrada, Countess. Michelle",female,31.9,0,0,C.A. 93889,12.4934,3,S,0,
7552,"Williams, Dr. Jason",male,35.6,0,0,STON/O 62765,66.776,1,S,0,A36
7553,"Morgan, Sir. Reginald",male,50.9,0,0,PC 37889,30,3,C,0,
7554,"Murphy, Miss. Miranda",female,23.4,0,0,PC 48366,15.6321,3,S,0,
7555,"Flores, Mr. David",male,27.5,1,2,W.E.P. 30780,19.7293,3,C,0,
7556,"Palmer, Mrs. Hannah",female,33.2,1,1,STON/O 24651,34.7093,1,C,1,
7557,"Johnson, Sir. Derrick",male,64.8,0,0,A/ 37745,128.2888,1,S,1,D27
7558,"Gray, Col. Devin",male,42.7,0,0,C.A. 15329,18.522,3,S,0,
7559,"Conley, Dr. Jason",male,45.8,0,0,A/ 63214,203.0823,1,Q,1,
7560,"Hendrix, Mrs. Jessica",female,39.4,0,0,C.A. 36909,26.737,2,S,1,
7561,"Roberson, Major. Juan",male,33.3,0,0,LINE 78224,28.8271,1,S,1,E116
7562,"Vargas, Col. Michael",male,24.4,0,0,STON/O 82198,23.0042,3,S,0,
7563,"Smith, Sir. David",male,52.1,2,0,PC 95539,18.5574,2,S,0,
7564,"Diaz, Dr. Abigail",female,30.7,0,1,PC 25503,5,3,S,0,
7565,"Barker, Major. Brian",male,39.5,1,0,W.E.P. 84848,24.8312,2,C,1,
7566,"Smith, Miss. Stephanie",female,12.8,1,0,W.E.P. 10020,5,3,S,1,
7567,"Thomas, Dr. Christopher",male,41.1,0,1,A/ 24109,11.229,3,S,0,
7568,"Thompson, Dr. Sarah",female,26.4,1,0,LINE 29936,20,1,S,1,
7569,"Townsend, Major. Tyler",male,28.4,0,0,LINE 50125,5,3,S,1,
7570,"Johnson, Dr. Kimberly",female,29.7,0,0,W.E.P. 21484,10,2,Q,1,
7571,"Owens, Mrs. Carrie",female,28,1,0,LINE 65078,156.1819,1,S,1,C89
7572,"Hammond, Countess. Kelsey",female,7.6,1,0,A/ 12440,13.3982,3,S,1,
7573,"Oneal, Major. Christopher",male,28.7,0,0,A/ 76050,13.3528,3,S,1,
7574,"Molina, Col. Casey",male,36.4,1,2,PC 84132,13.0929,2,S,0,
7575,"Davis, Dr. Xavier",male,47.4,1,0,C.A. 19329,16.0841,2,Q,0,
7576,"Kemp, Dr. Mark",male,37.8,0,0,STON/O 87504,190.8758,1,S,1,
7577,"Wheeler, Col. Lee",male,68.1,0,0,SOTON/OQ 87082,20,1,S,0,A10
7578,"Dennis, Dr. Jason",male,37.7,0,1,A/ 52880,212.9025,1,Q,0,E42
7579,"Smith, Sir. Zachary",male,47.7,0,2,C.A. 59308,99.4633,1,S,0,
7580,"Carey, Major. Kevin",male,11.3,1,0,A/ 50667,5,3,S,0,
7581,"Davidson, Major. Anthony",male,48.3,0,1,SOTON/OQ 44893,125.1437,1,S,0,
7582,"Delacruz, Major. Bobby",male,38.3,0,0,LINE 92740,10,2,S,0,
7583,"Richards, Mr. Timothy",male,23.2,1,0,STON/O 85037,10,2,C,0,
7584,"Stanley, Lady. Jennifer",female,32.4,1,0,A/ 64368,23.5921,2,Q,1,
7585,"Harris, Sir. Timothy",male,4.6,0,1,W.E.P. 53840,18.1854,3,S,0,
7586,"King, Mr. Scott",male,54.9,0,0,LINE 36301,193.684,1,S,1,E58
7587,"Taylor, Col. Christopher",male,0.2,1,0,PC 60322,10,2,C,0,
7588,"Hernandez, Dr. Abigail",female,35.8,0,0,PC 49758,234.1242,1,S,1,C6
7589,"Beard, Mrs. Michelle",female,45.4,1,1,C.A. 72738,13.5177,2,S,1,
7590,"Hayes, Miss. Crystal",female,59.2,0,0,LINE 62508,206.1335,1,S,1,
7591,"Joseph, Dr. Elizabeth",female,14.1,1,0,A/ 16344,41.8993,2,S,1,
7592,"Hernandez, Sir. Stephen",male,32.5,0,0,STON/O 75799,120.8705,1,S,1,E86
7593,"Perez, Dr. Mariah",female,38.5,0,0,C.A. 29384,25.8626,1,S,1,
7594,"Mata, Major. William",male,42.9,0,0,LINE 87476,245.312,1,S,1,
7595,"Williams, Miss. Veronica",female,19.4,0,0,C.A. 66711,103.4118,1,S,1,B35
7596,"Spencer, Miss. Megan",female,46.4,1,0,STON/O 81053,10,2,S,1,
7597,"Fitzpatrick, Sir. Benjamin",male,16,2,0,W.E.P. 59499,5,3,C,0,
7598,"Fitzgerald, Mr. Michael",male,25.8,1,1,W.E.P. 37956,31.8151,2,Q,0,
7599,"Burns, Mrs. Danielle",female,29.5,1,0,SOTON/OQ 81624,14.7376,3,S,1,
7600,"Rodriguez, Sir. John",male,39.2,0,0,SOTON/OQ 11381,20,1,S,1,A142
7601,"Young, Major. Jacob",male,44.3,1,0,W.E.P. 59370,82.3375,1,S,1,B59
7602,"Ruiz, Dr. Gene",male,39.2,0,0,C.A. 18555,175.2248,1,Q,0,C77
7603,"Shaw, Miss. Kayla",female,19.5,0,1,PC 25380,173.5775,1,S,1,C149
7604,"Gomez, Dr. Diana",female,21.8,1,0,STON/O 66784,127.6918,1,S,1,
7605,"Reed, Mr. Joel",male,53.5,0,0,W.E.P. 84537,81.343,1,S,0,C91
7606,"Avila, Dr. Robert",male,14,3,0,A/ 53908,20,1,S,0,C120
7607,"Rodriguez, Mr. Allen",male,43.4,0,0,C.A. 52349,5.179,3,S,0,
7608,"Green, Dr. Paul",male,55.2,1,0,LINE 41245,186.0862,1,S,0,D150
7609,"James, Mr. Brent",male,21.6,2,0,LINE 37084,81.8394,1,C,0,
7610,"Fernandez, Dr. Jennifer",female,46,1,1,LINE 65517,112.3464,1,S,1,E54
7611,"Kim, Rev. Christopher",male,28.2,1,2,PC 53244,23.8231,2,S,0,
7612,"Aguilar, Dr. James",male,25,0,0,LINE 58330,13.6694,3,C,1,
7613,"Jones, Rev. Jerome",male,21.1,1,0,STON/O 60909,22.6514,2,S,1,
7614,"Kaufman, Rev. Justin",male,0.2,0,1,PC 82078,30.2625,2,S,0,
7615,"Conrad, Rev. Kyle",male,22.6,0,0,PC 62297,105.0392,1,S,1,
7616,"Thomas, Lady. Michelle",female,36.5,0,1,W.E.P. 20041,268.2609,1,S,1,E77
7617,"Martin, Sir. Richard",male,64.1,2,1,A/ 73485,30,3,S,0,
7618,"Owens, Dr. Kurt",male,32.1,0,2,W.E.P. 79940,15.6228,3,C,0,
7619,"Melton, Dr. Nichole",female,23.5,0,0,PC 13019,15.3283,2,S,1,
7620,"Brown, Dr. Todd",male,24.1,0,1,W.E.P. 27407,166.2321,1,S,0,
7621,"Russell, Countess. Andrea",female,39,1,1,C.A. 74917,46.3175,1,S,1,
7622,"Wise, Rev. Gary",male,19.5,1,0,C.A. 60980,25.851,2,S,0,
7623,"Cooper, Dr. Andrew",male,30,0,0,A/ 31133,105.3836,1,S,0,D35
7624,"Jones, Col. Nathan",male,35.3,0,0,C.A. 75426,10,2,C,0,
7625,"Knox, Countess. Debbie",female,32.5,0,0,W.E.P. 19844,20.745,3,S,0,
7626,"Palmer, Mr. Christopher",male,19.9,0,0,PC 68799,10,2,S,1,
7627,"Lowery, Major. Charles",male,15.3,0,1,LINE 88084,47.4545,1,S,0,C25
7628,"Orr, Rev. Blake",male,41.3,0,0,PC 16532,12.4068,2,Q,0,
7629,"Reilly, Rev. Christopher",male,43.6,0,0,C.A. 94619,178.5495,1,S,0,
7630,"Gentry, Dr. Mark",male,41.5,0,0,A/ 89278,154.2242,1,S,0,B108
7631,"Coleman, Sir. Robert",male,7.6,0,0,W.E.P. 17447,9.6755,3,S,0,
7632,"Morrison, Sir. Daniel",male,42,0,1,W.E.P. 45740,113.8991,1,Q,0,C86
7633,"Stephens, Dr. Erica",female,24.2,0,1,LINE 43199,5,3,S,0,
7634,"Knapp, Miss. Kathleen",female,28.6,0,0,C.A. 40091,7.3557,3,C,1,
7635,"Reeves, Dr. David",male,41,0,0,STON/O 45607,30,3,S,0,
7636,"Clark, Sir. Earl",male,54.5,0,1,PC 23278,166.9613,1,S,1,
7637,"Brown, Dr. Pam",female,29.9,1,0,LINE 85958,67.7753,1,S,1,D103
7638,"Mejia, Lady. Nicole",female,18.5,1,0,C.A. 44224,64.8405,1,S,1,C132
7639,"Henderson, Sir. Mark",male,43.2,0,1,PC 69989,18.6809,2,S,0,
7640,"Hogan, Mrs. Adriana",female,26.5,1,0,SOTON/OQ 36768,145.3708,1,S,1,D117
7641,"Lopez, Mr. Mark",male,8.8,1,0,LINE 22586,26.6834,3,S,0,
7642,"Miller, Miss. Erica",female,23.1,0,0,LINE 52202,33.0767,2,S,1,
7643,"Lee, Lady. Lisa",female,21.3,0,0,C.A. 54375,6.2015,3,S,0,
7644,"Foster, Sir. Daniel",male,16.9,0,1,STON/O 77847,10,2,Q,0,
7645,"Johnson, Major. Taylor",male,45.2,0,1,PC 95855,20,1,S,0,
7646,"Mendoza, Sir. Robert",male,10.5,0,0,A/ 36343,18.4775,2,S,0,
7647,"Brown, Lady. Laura",female,26.8,1,1,C.A. 92213,17.5934,3,C,0,
7648,"Church, Col. Jonathan",male,62.5,0,0,A/ 55281,54.8198,1,S,0,
7649,"Burns, Lady. Julia",female,22.7,2,0,W.E.P. 62284,11.1001,3,S,0,
7650,"Cochran, Dr. Lori",female,51.9,0,0,A/ 54725,22.7825,2,S,1,
7651,"Butler, Dr. James",male,35,0,0,W.E.P. 58261,42.6657,1,S,0,
7652,"Campbell, Rev. Ryan",male,18.1,0,1,PC 96975,14.8387,2,S,1,
7653,"Price, Dr. Richard",male,40.3,0,0,STON/O 72919,39.1041,2,S,0,
7654,"Long, Sir. Thomas",male,38.7,0,0,A/ 32801,21.6675,1,C,1,E61
7655,"Kelly, Countess. Sherry",female,21.6,0,0,A/ 93784,122.8834,1,C,1,
7656,"Mcknight, Mrs. Molly",female,33.2,0,0,C.A. 13520,25.4507,3,S,0,
7657,"Duncan, Lady. Dawn",female,30.2,0,0,W.E.P. 55522,271.2369,1,C,1,
7658,"Miller, Sir. Miguel",male,63.1,1,0,W.E.P. 88459,20,1,S,0,E131
7659,"Mclean, Mr. Charles",male,28.7,0,0,C.A. 73775,5,3,C,1,
7660,"Elliott, Major. Kyle",male,30.2,0,1,A/ 31125,27.6103,3,S,1,
7661,"Miller, Col. Gary",male,51.8,0,0,SOTON/OQ 73480,17.6495,3,S,0,
7662,"Gross, Mr. Frank",male,16.2,3,0,A/ 85192,26.3347,2,S,0,
7663,"Rodriguez, Sir. Richard",male,34.6,1,0,LINE 43753,37.1378,2,S,0,
7664,"Haynes, Dr. Ronald",male,31.1,0,0,SOTON/OQ 49279,103.3289,1,S,0,C68
7665,"Mcmillan, Dr. Jacqueline",female,25.8,0,0,C.A. 47503,278.519,1,S,1,
7666,"Perez, Rev. Jeffery",male,9.7,2,0,W.E.P. 91781,35.2477,2,C,0,
7667,"Nelson, Dr. Bobby",male,58.7,1,0,SOTON/OQ 34831,141.6588,1,C,1,
7668,"Johnson, Miss. Jennifer",female,44.2,0,0,SOTON/OQ 33455,18.668,2,S,1,
7669,"Reid, Miss. Elizabeth",female,46.1,0,0,SOTON/OQ 28196,37.6295,2,Q,1,
7670,"Foster, Dr. Cheryl",female,47.2,0,0,W.E.P. 49110,9.225,3,S,0,
7671,"Williams, Lady. Ariana",female,0.3,0,0,PC 78505,5,3,S,1,
7672,"Armstrong, Dr. Steven",male,47.2,0,0,STON/O 59127,69.8968,1,S,0,B6
7673,"Black, Col. Nicholas",male,31.9,2,1,C.A. 11536,10.717,3,S,0,
7674,"Meyers, Countess. Theresa",female,17.3,0,0,PC 59365,42.5852,2,Q,1,
7675,"Morgan, Major. Richard",male,51.7,0,0,STON/O 62837,45.0918,1,S,1,D106
7676,"Hunt, Col. Jonathan",male,26.4,0,0,C.A. 91556,134.8546,1,C,0,
7677,"Thompson, Rev. Stephen",male,36,0,0,SOTON/OQ 49427,20,1,C,0,A53
7678,"Morgan, Col. Donald",male,21.4,1,0,STON/O 72179,168.8645,1,S,0,
7679,"Herman, Rev. William",male,47.8,1,0,PC 42660,186.8029,1,S,0,E126
7680,"Campbell, Dr. Dylan",male,59.7,0,0,C.A. 12271,149.9086,1,S,0,B3
7681,"Flores, Major. Jacob",male,21,0,0,C.A. 52233,10,2,Q,0,
7682,"Walker, Dr. Susan",female,31,1,0,STON/O 69686,10,2,S,1,
7683,"Daniels, Countess. Rachel",female,8.6,0,0,SOTON/OQ 61538,154.5393,1,S,1,
7684,"Nguyen, Major. Daniel",male,58,0,0,C.A. 79644,109.2484,1,S,0,D35
7685,"Ross, Col. Austin",male,24.5,0,1,A/ 12565,24.2961,1,S,0,
7686,"Simon, Miss. Lori",female,17.9,0,1,C.A. 42392,122.771,1,S,1,A106
7687,"Rodriguez, Mr. Matthew",male,38.1,0,0,LINE 33584,141.3867,1,C,0,E105
7688,"Jacobs, Lady. Jennifer",female,36.8,0,0,PC 90094,176.4479,1,Q,1,C91
7689,"Murray, Lady. Courtney",female,23.2,1,1,SOTON/OQ 92510,73.0201,1,C,1,C59
7690,"Davis, Countess. Carla",female,25.2,1,1,W.E.P. 90652,10,2,C,1,
7691,"Lamb, Lady. Elizabeth",female,7.7,0,0,LINE 83141,33.696,2,S,1,
7692,"Mcintosh, Miss. Tara",female,23.5,2,1,SOTON/OQ 15103,20,1,C,1,B83
7693,"Vega, Miss. Alexandra",female,34.8,0,2,SOTON/OQ 79383,131.2302,1,S,1,
7694,"Taylor, Sir. Brian",male,18.8,1,0,LINE 26338,99.4192,1,S,1,B64
7695,"Jackson, Miss. Lori",female,34.1,0,0,W.E.P. 41423,20,1,S,1,
7696,"Jimenez, Dr. Kimberly",female,13.7,0,0,LINE 28347,10,2,Q,1,
7697,"Odom, Dr. Rachael",female,15.4,0,0,SOTON/OQ 37342,5,3,S,1,
7698,"Harris, Mr. Anthony",male,53.8,0,0,PC 33203,10,2,S,0,
7699,"Weeks, Mr. Christopher",male,45.6,0,0,C.A. 53076,131.3156,1,S,0,D36
7700,"Hale, Mrs. April",female,30.2,0,0,LINE 67832,20,1,S,1,E143
7701,"Jordan, Mr. Corey",male,18.1,0,0,C.A. 44255,27.4575,3,S,0,
7702,"Johnson, Mr. Kyle",male,32,0,1,STON/O 37601,252.5561,1,S,1,
7703,"Torres, Rev. Robert",male,35.5,0,0,SOTON/OQ 51664,13.5804,3,S,0,
7704,"Thomas, Lady. Michelle",female,10.1,0,1,SOTON/OQ 81824,71.0085,1,S,1,B145
7705,"Perez, Major. Anthony",male,24.4,0,0,SOTON/OQ 16454,29.2568,2,C,0,
7706,"Acosta, Rev. David",male,52.9,1,0,PC 24154,10,2,S,0,
7707,"Price, Dr. Sara",female,27.9,0,0,PC 36388,29.3114,2,S,1,
7708,"Anderson, Dr. Christopher",male,54.6,0,0,PC 39711,33.1162,2,Q,0,
7709,"Daniels, Sir. John",male,55.2,1,0,LINE 25733,139.7767,1,S,0,E26
7710,"Hanson, Dr. Matthew",male,15.8,0,0,A/ 98258,17.7745,2,S,0,
7711,"Benitez, Sir. Cody",male,51.8,0,0,LINE 41900,164.5528,1,Q,1,
7712,"Adams, Rev. Michael",male,72.3,0,0,C.A. 56421,114.6161,1,C,1,
7713,"Porter, Dr. John",male,52,0,1,LINE 42273,255.6621,1,S,1,A19
7714,"Foster, Col. Mathew",male,52.1,0,0,W.E.P. 68520,20,1,C,0,A109
7715,"Reid, Mr. Mike",male,41.3,1,0,PC 26146,13.224,2,S,1,
7716,"Durham, Rev. Peter",male,20.4,0,0,SOTON/OQ 81761,39.4385,2,Q,0,
7717,"Burton, Col. Billy",male,36.9,0,0,C.A. 32127,20,1,S,0,A74
7718,"Reeves, Rev. Craig",male,59.9,0,1,STON/O 49766,145.1832,1,C,0,
7719,"Vargas, Dr. Brett",male,33.8,0,0,A/ 10172,20,1,S,0,C63
7720,"Fernandez, Mr. Andrew",male,77.8,1,0,STON/O 40236,93.0579,1,S,0,D139
7721,"Robinson, Major. William",male,13.5,0,0,LINE 51725,5,3,S,0,
7722,"Hernandez, Major. David",male,32,1,0,LINE 96198,139.6744,1,S,0,C134
7723,"Clark, Mrs. Sandra",female,36.6,0,0,PC 28678,10,2,Q,1,
7724,"Ortega, Mr. Justin",male,51.1,0,0,SOTON/OQ 45322,186.0299,1,S,0,
7725,"Smith, Rev. Timothy",male,46.9,1,1,SOTON/OQ 53618,5.6708,3,C,1,
7726,"Bowen, Sir. James",male,51.5,0,0,C.A. 16785,12.7424,3,S,0,
7727,"Knox, Miss. Amanda",female,28.3,0,0,SOTON/OQ 62644,20,1,S,1,C109
7728,"Bailey, Countess. Gabriella",female,19.9,1,0,A/ 51546,139.128,1,S,1,
7729,"Williams, Rev. James",male,44.9,0,0,PC 99953,20,1,Q,0,
7730,"Horton, Rev. Daniel",male,46.4,0,1,W.E.P. 27519,127.3246,1,S,1,C148
7731,"Mitchell, Miss. Tiffany",female,20.3,0,0,STON/O 11095,14.802,2,S,1,
7732,"Newman, Rev. Wesley",male,46.7,0,0,SOTON/OQ 65347,10,2,C,0,
7733,"Young, Col. Anthony",male,48.5,0,1,A/ 42218,162.2747,1,S,0,
7734,"Gomez, Rev. Christopher",male,44.5,0,0,LINE 74674,85.0438,1,C,0,B135
7735,"Roberts, Mr. Greg",male,19.5,0,1,SOTON/OQ 15995,19.4847,3,S,0,
7736,"Pitts, Mrs. Donna",female,27.2,1,0,SOTON/OQ 23591,55.869,1,Q,1,B97
7737,"Gilbert, Dr. Donald",male,68.4,0,0,W.E.P. 88569,93.1111,1,S,0,
7738,"Hudson, Dr. Jason",male,46.2,0,1,LINE 97070,105.4919,1,S,0,
7739,"Mitchell, Countess. Anna",female,36,0,1,PC 85965,22.0392,2,S,1,
7740,"Skinner, Mr. Christopher",male,25.9,3,0,A/ 10279,29.1932,2,S,0,
7741,"Lyons, Miss. Abigail",female,41,1,0,C.A. 62997,129.2295,1,S,1,A84
7742,"Moyer, Mrs. Samantha",female,32.1,0,0,SOTON/OQ 86903,20.4869,2,S,1,
7743,"Smith, Lady. Vanessa",female,33.5,2,0,LINE 88313,133.6688,1,S,1,A134
7744,"Ford, Countess. Janet",female,46.4,0,1,W.E.P. 70454,20.6912,1,S,1,
7745,"Burke, Dr. Maria",female,26.6,2,0,PC 29410,104.2038,1,S,1,D125
7746,"Byrd, Dr. Brandon",male,28,0,0,A/ 49817,101.524,1,S,0,
7747,"Hicks, Rev. Eric",male,24,1,0,C.A. 64934,69.5172,1,S,1,D61
7748,"Mcgee, Rev. Ryan",male,30.1,0,0,PC 21683,145.8359,1,C,0,D147
7749,"Hughes, Sir. Michael",male,48.4,1,0,A/ 14280,93.6273,1,S,1,E128
7750,"Ellis, Rev. Samuel",male,44.9,0,0,SOTON/OQ 38599,96.1425,1,C,0,
7751,"Baird, Rev. Joseph",male,66.9,0,0,SOTON/OQ 20194,285.0252,1,S,1,B55
7752,"Larsen, Major. Brian",male,36.6,0,1,A/ 11695,82.8517,1,S,0,
7753,"Reyes, Sir. Bradley",male,42.9,0,0,LINE 31243,18.7502,2,Q,0,
7754,"Porter, Sir. Jordan",male,20.7,2,0,W.E.P. 75478,27.7845,3,S,0,
7755,"Barker, Sir. Mark",male,23.4,1,0,A/ 91491,28.1936,3,S,0,
7756,"Bennett, Major. Dean",male,48.7,0,0,A/ 58139,72.3392,1,S,0,A19
7757,"White, Mrs. Shannon",female,29.2,0,0,W.E.P. 39433,20,1,C,1,
7758,"Hernandez, Rev. Charles",male,43.9,0,0,SOTON/OQ 53718,79.9879,1,S,1,D129
7759,"Sanders, Mr. Carlos",male,7.4,1,0,STON/O 83513,30.508,1,C,0,A32
7760,"Byrd, Dr. Andrew",male,34.6,0,0,SOTON/OQ 64287,118.6454,1,S,0,B147
7761,"Rush, Sir. Samuel",male,40.2,1,0,PC 33563,26.43,2,S,0,
7762,"Johnston, Rev. Michael",male,28.8,0,0,LINE 90326,20,1,S,1,B120
7763,"Maldonado, Sir. Louis",male,24.7,0,0,C.A. 22254,22.5163,3,S,0,
7764,"Ellison, Mrs. Katie",female,4.8,0,1,PC 42531,50,2,C,1,
7765,"Gonzalez, Dr. Danny",male,62.2,1,0,STON/O 11678,78.7813,1,S,0,
7766,"Wilson, Major. Michael",male,30.7,0,0,W.E.P. 74691,20,1,C,0,D47
7767,"Simon, Dr. Shane",male,47.3,1,1,C.A. 50121,68.8569,1,S,0,B39
7768,"Kelly, Rev. Kevin",male,42.8,0,0,W.E.P. 46022,140.6413,1,S,1,
7769,"Nguyen, Dr. Stacey",female,33.3,1,0,W.E.P. 70229,16.5201,2,S,1,
7770,"Moore, Miss. Helen",female,0.5,0,0,LINE 95954,6.4339,3,S,0,
7771,"Lamb, Dr. James",male,60.3,1,0,SOTON/OQ 52650,28.439,1,C,0,
7772,"Shelton, Countess. Adriana",female,19.8,0,0,STON/O 51238,11.1377,2,S,1,
7773,"Hernandez, Col. Dakota",male,16.3,0,0,STON/O 30529,20,1,S,0,E38
7774,"Reese, Lady. Heather",female,40.9,2,0,LINE 46718,20,1,S,1,D104
7775,"Simpson, Rev. Anthony",male,42.2,0,1,STON/O 93204,103.2841,1,C,0,D71
7776,"Mercer, Col. Seth",male,21.9,1,0,STON/O 29154,25.1018,1,Q,1,C133
7777,"Murray, Dr. Cheryl",female,45.6,0,0,STON/O 57087,61.3898,1,S,1,A33
7778,"Anderson, Rev. Ronald",male,21.5,0,0,A/ 59681,18.88,3,S,0,
7779,"Lane, Major. James",male,19.3,2,1,A/ 84735,10.3847,3,S,0,
7780,"Payne, Sir. Brett",male,57.3,1,0,PC 94057,28.7412,2,Q,0,
7781,"Whitney, Sir. John",male,68,0,0,LINE 84322,20,1,S,0,
7782,"Lang, Major. Oscar",male,19.6,1,0,A/ 57260,20,1,S,1,E37
7783,"Perry, Lady. Megan",female,38.8,0,0,A/ 29438,12.6695,3,S,1,
7784,"Harrell, Dr. Jason",male,28.7,0,0,LINE 53499,69.1642,1,S,0,
7785,"Martinez, Countess. Laurie",female,56.9,2,0,W.E.P. 48657,141.6658,1,S,1,
7786,"Proctor, Countess. Heather",female,39.6,0,0,PC 46819,27.0576,2,S,0,
7787,"Fuller, Dr. Sharon",female,16.2,1,1,A/ 80631,60.9634,1,S,1,
7788,"Proctor, Col. Dale",male,42.7,1,0,W.E.P. 93038,53.1259,1,S,0,A133
7789,"Sanchez, Sir. Tracy",male,33,0,0,LINE 69985,147.0265,1,S,0,C150
7790,"Washington, Lady. Katie",female,36,1,0,PC 97383,41.7038,1,S,1,E119
7791,"Manning, Miss. Kelly",female,20.4,0,0,W.E.P. 12432,107.5687,1,S,1,
7792,"Smith, Countess. Denise",female,12.3,0,0,C.A. 84733,68.5111,1,S,1,B130
7793,"Harrison, Sir. Brian",male,27.7,0,0,A/ 70047,15.1792,2,S,0,
7794,"Wilkins, Col. James",male,29,2,0,LINE 13919,19.7601,2,S,0,
7795,"Jones, Mrs. Kimberly",female,31.2,0,0,W.E.P. 89317,20.3308,2,S,1,
7796,"Davis, Rev. Larry",male,16.2,0,0,W.E.P. 33301,22.5778,1,S,0,A63
7797,"Young, Major. Justin",male,39.5,0,0,W.E.P. 85879,178.5461,1,C,0,C4
7798,"Harrison, Mr. Nicholas",male,16.7,1,2,SOTON/OQ 47133,182.0401,1,S,1,C44
7799,"Park, Col. Joshua",male,24.7,0,0,C.A. 25102,9.2657,3,S,0,
7800,"Anderson, Col. Ryan",male,33.6,0,2,PC 82336,5.2344,3,S,0,
