PassengerId,Name,Sex,Age,Pclass,Survived,rango_edad
7419,"Garcia, Major. Ryan",male,55.9,1,0,Adulto
7420,"Haley, Sir. Christopher",male,56.3,1,0,Adulto
7421,"Frazier, Mrs. Courtney",female,42.1,1,1,Adulto
7422,"Ware, Major. Alex",male,24.7,2,0,Adulto_Joven
7423,"Monroe, Rev. Joshua",male,20.8,3,0,Adulto_Joven
7424,"Greene, Sir. Jeffrey",male,33.6,3,1,Adulto_Joven
7425,"Mcknight, Rev. Charles",male,37.4,2,0,Adulto_Joven
7426,"Shelton, Lady. Julia",female,32.9,1,1,Adulto_Joven
7427,"Rice, Mr. Randall",male,22.9,1,1,Adulto_Joven
7428,"King, Major. Daniel",male,42.8,2,0,Adulto
7429,"Sosa, Sir. Tony",male,41.8,1,0,Adulto
7430,"Owens, Major. Eric",male,47,1,0,Adulto
7431,"Smith, Col. Kevin",male,16.2,3,0,Adolescente
7432,"Briggs, Major. Jason",male,55.1,1,0,Adulto
7433,"Livingston, Dr. Kimberly",female,43.8,1,1,Adulto
7434,"Solis, Col. Kyle",male,32.6,1,0,Adulto_Joven
7435,"Wagner, Mr. Travis",male,18.8,3,0,Adolescente
7436,"Gonzalez, Lady. Sharon",female,17.8,2,1,Adolescente
7437,"Cortez, Lady. Michelle",female,36.5,1,1,Adulto_Joven
7438,"Morales, Mrs. Dominique",female,54.4,1,1,Adulto
7439,"Carter, Countess. Katie",female,42.9,2,1,Adulto
7440,"Hubbard, Miss. Rebecca",female,19.4,3,1,Adolescente
7441,"Choi, Mr. Mark",male,48.4,1,1,Adulto
7442,"Gilmore, Mrs. Laura",female,31.2,1,1,Adulto_Joven
7443,"Hernandez, Rev. Donald",male,43.9,1,1,Adulto
7444,"Petersen, Rev. Robert",male,50.9,1,0,Adulto
7445,"Moyer, Sir. Joseph",male,55.5,1,1,Adulto
7446,"House, Major. Billy",male,18.9,3,0,Adolescente
7447,"Saunders, Major. Michael",male,41.4,3,0,Adulto
7448,"Washington, Sir. Robert",male,41.3,1,1,Adulto
7449,"Hall, Col. Eric",male,25.1,1,0,Adulto_Joven
7450,"Merritt, Col. Lance",male,33.9,1,0,Adulto_Joven
7451,"Ramirez, Mr. Jeremiah",male,23.5,1,1,Adulto_Joven
7452,"Suarez, Rev. Wyatt",male,26.7,1,1,Adulto_Joven
7453,"Adkins, Dr. Susan",female,10,2,1,Infante
7454,"Jones, Major. Marc",male,16.4,3,0,Adolescente
7455,"Thomas, Miss. Connie",female,30.1,1,1,Adulto_Joven
7456,"Sims, Mr. Nathan",male,49.1,1,0,Adulto
7457,"Campbell, Dr. Timothy",male,17,2,0,Adolescente
7458,"Mclaughlin, Dr. Ronnie",male,15,1,0,Adolescente
7459,"May, Col. Charles",male,44.3,2,0,Adulto
7460,"Dalton, Miss. Kimberly",female,36,3,0,Adulto_Joven
7461,"Rodriguez, Dr. David",male,71,1,0,Senior
7462,"Rodriguez, Major. Charles",male,39.7,1,1,Adulto_Joven
7463,"Martinez, Major. William",male,4.9,3,0,Infante
7464,"Gutierrez, Major. Ralph",male,41.5,2,0,Adulto
7465,"White, Major. Jason",male,7.1,3,0,Infante
7466,"Foster, Rev. Daniel",male,41.4,1,0,Adulto
7467,"Ball, Major. Kenneth",male,52.2,2,0,Adulto
7468,"Abbott, Dr. Teresa",female,48.1,1,1,Adulto
7469,"Villa, Miss. Kelsey",female,30.6,2,1,Adulto_Joven
7470,"Wang, Sir. Benjamin",male,41.4,1,0,Adulto
7471,"Mosley, Dr. Karina",female,45,1,1,Adulto
7472,"Davidson, Miss. Megan",female,16.4,3,1,Adolescente
7473,"Duffy, Sir. Ricardo",male,45.6,2,0,Adulto
7474,"West, Countess. Dawn",female,31.4,1,1,Adulto_Joven
7475,"Hansen, Major. Frank",male,56.1,2,0,Adulto
7476,"Brown, Mr. Nathaniel",male,27.9,2,0,Adulto_Joven
7477,"Hurley, Rev. Kevin",male,53.5,1,0,Adulto
7478,"Finley, Countess. Jennifer",female,58.2,1,1,Adulto
7479,"Allen, Sir. Donald",male,34.6,1,0,Adulto_Joven
7480,"Jackson, Dr. Megan",female,10.3,2,1,Infante
7481,"Mclaughlin, Lady. Loretta",female,43.4,1,1,Adulto
7482,"Pham, Rev. Dean",male,45.5,1,1,Adulto
7483,"Harmon, Miss. Kendra",female,51.8,1,1,Adulto
7484,"Martinez, Countess. Shelby",female,33,1,1,Adulto_Joven
7485,"Jones, Major. Christopher",male,56.4,1,1,Adulto
7486,"Green, Col. Bryan",male,44.3,1,1,Adulto
7487,"Harris, Dr. Raymond",male,30.9,1,0,Adulto_Joven
7488,"Barajas, Sir. Charles",male,45.2,1,0,Adulto
7489,"Leblanc, Major. Thomas",male,42,3,0,Adulto
7490,"Graham, Rev. Wesley",male,31.4,3,0,Adulto_Joven
7491,"Martinez, Lady. Stephanie",female,25.2,2,1,Adulto_Joven
7492,"Hernandez, Lady. Christine",female,21.4,1,1,Adulto_Joven
7493,"Clark, Rev. Nicholas",male,19.5,3,1,Adolescente
7494,"Myers, Sir. Steven",male,41.9,2,0,Adulto
7495,"Gray, Miss. Allison",female,38.6,1,1,Adulto_Joven
7496,"Benitez, Lady. Teresa",female,16.8,3,0,Adolescente
7497,"Perry, Sir. Gordon",male,79.6,2,0,Senior
7498,"Johnson, Lady. Maria",female,39.1,2,0,Adulto_Joven
7499,"Mcdaniel, Dr. Andrew",male,48.3,1,0,Adulto
7500,"Watkins, Countess. Laura",female,37.5,1,1,Adulto_Joven
7501,"Fox, Col. James",male,35.6,1,1,Adulto_Joven
7502,"Jensen, Major. Brian",male,44.1,1,0,Adulto
7503,"Lewis, Lady. April",female,44.6,1,1,Adulto
7504,"Curtis, Sir. Michael",male,31.4,3,0,Adulto_Joven
7505,"Rios, Col. Scott",male,21.5,3,0,Adulto_Joven
7506,"Wallace, Mrs. Julie",female,9.9,3,1,Infante
7507,"Salazar, Col. Kevin",male,29.3,1,1,Adulto_Joven
7508,"Garcia, Dr. Erik",male,64.9,2,0,Senior
7509,"Fischer, Col. Michael",male,29.4,3,1,Adulto_Joven
7510,"Wilkerson, Dr. Kelly",female,35.3,3,0,Adulto_Joven
7511,"Ferguson, Col. Michael",male,16,2,0,Adolescente
7512,"Drake, Col. Patrick",male,42,2,1,Adulto
7513,"Sharp, Col. Matthew",male,22.9,1,0,Adulto_Joven
7514,"Parsons, Sir. Benjamin",male,19.7,3,0,Adolescente
7515,"Rivera, Mr. Michael",male,66.1,1,0,Senior
7516,"Ortiz, Mr. David",male,46.7,1,0,Adulto
7517,"Simmons, Mr. Jeffery",male,35.1,1,1,Adulto_Joven
7518,"Miles, Major. Vincent",male,59,1,1,Adulto
7519,"Scott, Col. Noah",male,38.4,1,0,Adulto_Joven
7520,"Patterson, Mr. John",male,48.2,1,1,Adulto
7521,"Guzman, Major. Danny",male,62.2,1,0,Senior
7522,"Patterson, Mr. Austin",male,37.7,3,1,Adulto_Joven
7523,"Clark, Sir. Stephen",male,19.9,1,0,Adolescente
7524,"Daniels, Col. Matthew",male,55,1,1,Adulto
7525,"Caldwell, Rev. Jason",male,49.6,1,0,Adulto
7526,"Rodgers, Lady. Angela",female,39.1,2,1,Adulto_Joven
7527,"Taylor, Dr. Heather",female,34.4,3,1,Adulto_Joven
7528,"Daugherty, Major. Seth",male,47.8,1,0,Adulto
7529,"Reyes, Dr. Daniel",male,51,1,0,Adulto
7530,"Brown, Rev. John",male,58.4,1,0,Adulto
7531,"Thomas, Mr. Steven",male,17.2,2,0,Adolescente
7532,"Ray, Rev. Daniel",male,15.7,3,0,Adolescente
7533,"Peters, Major. Andrew",male,0.2,2,0,Infante
7534,"Miles, Lady. Lauren",female,22.6,2,1,Adulto_Joven
7535,"Howell, Mrs. Brandy",female,18.7,2,1,Adolescente
7536,"Phillips, Col. Gary",male,65,1,1,Senior
7537,"Vincent, Countess. Laura",female,18.3,3,0,Adolescente
7538,"Ewing, Lady. Janet",female,35,1,1,Adulto_Joven
7539,"Roberts, Mr. Benjamin",male,43.5,2,0,Adulto
7540,"Johnson, Major. Gregory",male,23.8,1,1,Adulto_Joven
7541,"Lee, Col. Mark",male,38.8,1,1,Adulto_Joven
7542,"Bradley, Miss. Tina",female,42.7,1,1,Adulto
7543,"Washington, Countess. Kerri",female,22,2,1,Adulto_Joven
7544,"Sandoval, Dr. Jeffrey",male,43.9,1,0,Adulto
7545,"Thompson, Col. Andrew",male,24.1,3,0,Adulto_Joven
7546,"Thomas, Rev. James",male,54.6,2,0,Adulto
7547,"Alvarez, Dr. Christopher",male,50.8,1,0,Adulto
7548,"Cooper, Major. Stephen",male,65.9,1,0,Senior
7549,"Hatfield, Lady. Amber",female,11.6,3,0,Infante
7550,"Shaw, Mr. Ryan",male,60,1,0,Senior
7551,"Estrada, Countess. Michelle",female,31.9,3,0,Adulto_Joven
7552,"Williams, Dr. Jason",male,35.6,1,0,Adulto_Joven
7553,"Morgan, Sir. Reginald",male,50.9,3,0,Adulto
7554,"Murphy, Miss. Miranda",female,23.4,3,0,Adulto_Joven
7555,"Flores, Mr. David",male,27.5,3,0,Adulto_Joven
7556,"Palmer, Mrs. Hannah",female,33.2,1,1,Adulto_Joven
7557,"Johnson, Sir. Derrick",male,64.8,1,1,Senior
7558,"Gray, Col. Devin",male,42.7,3,0,Adulto
7559,"Conley, Dr. Jason",male,45.8,1,1,Adulto
7560,"Hendrix, Mrs. Jessica",female,39.4,2,1,Adulto_Joven
7561,"Roberson, Major. Juan",male,33.3,1,1,Adulto_Joven
7562,"Vargas, Col. Michael",male,24.4,3,0,Adulto_Joven
7563,"Smith, Sir. David",male,52.1,2,0,Adulto
7564,"Diaz, Dr. Abigail",female,30.7,3,0,Adulto_Joven
7565,"Barker, Major. Brian",male,39.5,2,1,Adulto_Joven
7566,"Smith, Miss. Stephanie",female,12.8,3,1,Infante
7567,"Thomas, Dr. Christopher",male,41.1,3,0,Adulto
7568,"Thompson, Dr. Sarah",female,26.4,1,1,Adulto_Joven
7569,"Townsend, Major. Tyler",male,28.4,3,1,Adulto_Joven
7570,"Johnson, Dr. Kimberly",female,29.7,2,1,Adulto_Joven
7571,"Owens, Mrs. Carrie",female,28,1,1,Adulto_Joven
7572,"Hammond, Countess. Kelsey",female,7.6,3,1,Infante
7573,"Oneal, Major. Christopher",male,28.7,3,1,Adulto_Joven
7574,"Molina, Col. Casey",male,36.4,2,0,Adulto_Joven
7575,"Davis, Dr. Xavier",male,47.4,2,0,Adulto
7576,"Kemp, Dr. Mark",male,37.8,1,1,Adulto_Joven
7577,"Wheeler, Col. Lee",male,68.1,1,0,Senior
7578,"Dennis, Dr. Jason",male,37.7,1,0,Adulto_Joven
7579,"Smith, Sir. Zachary",male,47.7,1,0,Adulto
7580,"Carey, Major. Kevin",male,11.3,3,0,Infante
7581,"Davidson, Major. Anthony",male,48.3,1,0,Adulto
7582,"Delacruz, Major. Bobby",male,38.3,2,0,Adulto_Joven
7583,"Richards, Mr. Timothy",male,23.2,2,0,Adulto_Joven
7584,"Stanley, Lady. Jennifer",female,32.4,2,1,Adulto_Joven
7585,"Harris, Sir. Timothy",male,4.6,3,0,Infante
7586,"King, Mr. Scott",male,54.9,1,1,Adulto
7587,"Taylor, Col. Christopher",male,0.2,2,0,Infante
7588,"Hernandez, Dr. Abigail",female,35.8,1,1,Adulto_Joven
7589,"Beard, Mrs. Michelle",female,45.4,2,1,Adulto
7590,"Hayes, Miss. Crystal",female,59.2,1,1,Adulto
7591,"Joseph, Dr. Elizabeth",female,14.1,2,1,Adolescente
7592,"Hernandez, Sir. Stephen",male,32.5,1,1,Adulto_Joven
7593,"Perez, Dr. Mariah",female,38.5,1,1,Adulto_Joven
7594,"Mata, Major. William",male,42.9,1,1,Adulto
7595,"Williams, Miss. Veronica",female,19.4,1,1,Adolescente
7596,"Spencer, Miss. Megan",female,46.4,2,1,Adulto
7597,"Fitzpatrick, Sir. Benjamin",male,16,3,0,Adolescente
7598,"Fitzgerald, Mr. Michael",male,25.8,2,0,Adulto_Joven
7599,"Burns, Mrs. Danielle",female,29.5,3,1,Adulto_Joven
7600,"Rodriguez, Sir. John",male,39.2,1,1,Adulto_Joven
7601,"Young, Major. Jacob",male,44.3,1,1,Adulto
7602,"Ruiz, Dr. Gene",male,39.2,1,0,Adulto_Joven
7603,"Shaw, Miss. Kayla",female,19.5,1,1,Adolescente
7604,"Gomez, Dr. Diana",female,21.8,1,1,Adulto_Joven
7605,"Reed, Mr. Joel",male,53.5,1,0,Adulto
7606,"Avila, Dr. Robert",male,14,1,0,Adolescente
7607,"Rodriguez, Mr. Allen",male,43.4,3,0,Adulto
7608,"Green, Dr. Paul",male,55.2,1,0,Adulto
7609,"James, Mr. Brent",male,21.6,1,0,Adulto_Joven
7610,"Fernandez, Dr. Jennifer",female,46,1,1,Adulto
7611,"Kim, Rev. Christopher",male,28.2,2,0,Adulto_Joven
7612,"Aguilar, Dr. James",male,25,3,1,Adulto_Joven
7613,"Jones, Rev. Jerome",male,21.1,2,1,Adulto_Joven
7614,"Kaufman, Rev. Justin",male,0.2,2,0,Infante
7615,"Conrad, Rev. Kyle",male,22.6,1,1,Adulto_Joven
7616,"Thomas, Lady. Michelle",female,36.5,1,1,Adulto_Joven
7617,"Martin, Sir. Richard",male,64.1,3,0,Senior
7618,"Owens, Dr. Kurt",male,32.1,3,0,Adulto_Joven
7619,"Melton, Dr. Nichole",female,23.5,2,1,Adulto_Joven
7620,"Brown, Dr. Todd",male,24.1,1,0,Adulto_Joven
7621,"Russell, Countess. Andrea",female,39,1,1,Adulto_Joven
7622,"Wise, Rev. Gary",male,19.5,2,0,Adolescente
7623,"Cooper, Dr. Andrew",male,30,1,0,Adulto_Joven
7624,"Jones, Col. Nathan",male,35.3,2,0,Adulto_Joven
7625,"Knox, Countess. Debbie",female,32.5,3,0,Adulto_Joven
7626,"Palmer, Mr. Christopher",male,19.9,2,1,Adolescente
7627,"Lowery, Major. Charles",male,15.3,1,0,Adolescente
7628,"Orr, Rev. Blake",male,41.3,2,0,Adulto
7629,"Reilly, Rev. Christopher",male,43.6,1,0,Adulto
7630,"Gentry, Dr. Mark",male,41.5,1,0,Adulto
7631,"Coleman, Sir. Robert",male,7.6,3,0,Infante
7632,"Morrison, Sir. Daniel",male,42,1,0,Adulto
7633,"Stephens, Dr. Erica",female,24.2,3,0,Adulto_Joven
7634,"Knapp, Miss. Kathleen",female,28.6,3,1,Adulto_Joven
7635,"Reeves, Dr. David",male,41,3,0,Adulto
7636,"Clark, Sir. Earl",male,54.5,1,1,Adulto
7637,"Brown, Dr. Pam",female,29.9,1,1,Adulto_Joven
7638,"Mejia, Lady. Nicole",female,18.5,1,1,Adolescente
7639,"Henderson, Sir. Mark",male,43.2,2,0,Adulto
7640,"Hogan, Mrs. Adriana",female,26.5,1,1,Adulto_Joven
7641,"Lopez, Mr. Mark",male,8.8,3,0,Infante
7642,"Miller, Miss. Erica",female,23.1,2,1,Adulto_Joven
7643,"Lee, Lady. Lisa",female,21.3,3,0,Adulto_Joven
7644,"Foster, Sir. Daniel",male,16.9,2,0,Adolescente
7645,"Johnson, Major. Taylor",male,45.2,1,0,Adulto
7646,"Mendoza, Sir. Robert",male,10.5,2,0,Infante
7647,"Brown, Lady. Laura",female,26.8,3,0,Adulto_Joven
7648,"Church, Col. Jonathan",male,62.5,1,0,Senior
7649,"Burns, Lady. Julia",female,22.7,3,0,Adulto_Joven
7650,"Cochran, Dr. Lori",female,51.9,2,1,Adulto
7651,"Butler, Dr. James",male,35,1,0,Adulto_Joven
7652,"Campbell, Rev. Ryan",male,18.1,2,1,Adolescente
7653,"Price, Dr. Richard",male,40.3,2,0,Adulto
7654,"Long, Sir. Thomas",male,38.7,1,1,Adulto_Joven
7655,"Kelly, Countess. Sherry",female,21.6,1,1,Adulto_Joven
7656,"Mcknight, Mrs. Molly",female,33.2,3,0,Adulto_Joven
7657,"Duncan, Lady. Dawn",female,30.2,1,1,Adulto_Joven
7658,"Miller, Sir. Miguel",male,63.1,1,0,Senior
7659,"Mclean, Mr. Charles",male,28.7,3,1,Adulto_Joven
7660,"Elliott, Major. Kyle",male,30.2,3,1,Adulto_Joven
7661,"Miller, Col. Gary",male,51.8,3,0,Adulto
7662,"Gross, Mr. Frank",male,16.2,2,0,Adolescente
7663,"Rodriguez, Sir. Richard",male,34.6,2,0,Adulto_Joven
7664,"Haynes, Dr. Ronald",male,31.1,1,0,Adulto_Joven
7665,"Mcmillan, Dr. Jacqueline",female,25.8,1,1,Adulto_Joven
7666,"Perez, Rev. Jeffery",male,9.7,2,0,Infante
7667,"Nelson, Dr. Bobby",male,58.7,1,1,Adulto
7668,"Johnson, Miss. Jennifer",female,44.2,2,1,Adulto
7669,"Reid, Miss. Elizabeth",female,46.1,2,1,Adulto
7670,"Foster, Dr. Cheryl",female,47.2,3,0,Adulto
7671,"Williams, Lady. Ariana",female,0.3,3,1,Infante
7672,"Armstrong, Dr. Steven",male,47.2,1,0,Adulto
7673,"Black, Col. Nicholas",male,31.9,3,0,Adulto_Joven
7674,"Meyers, Countess. Theresa",female,17.3,2,1,Adolescente
7675,"Morgan, Major. Richard",male,51.7,1,1,Adulto
7676,"Hunt, Col. Jonathan",male,26.4,1,0,Adulto_Joven
7677,"Thompson, Rev. Stephen",male,36,1,0,Adulto_Joven
7678,"Morgan, Col. Donald",male,21.4,1,0,Adulto_Joven
7679,"Herman, Rev. William",male,47.8,1,0,Adulto
7680,"Campbell, Dr. Dylan",male,59.7,1,0,Adulto
7681,"Flores, Major. Jacob",male,21,2,0,Adulto_Joven
7682,"Walker, Dr. Susan",female,31,2,1,Adulto_Joven
7683,"Daniels, Countess. Rachel",female,8.6,1,1,Infante
7684,"Nguyen, Major. Daniel",male,58,1,0,Adulto
7685,"Ross, Col. Austin",male,24.5,1,0,Adulto_Joven
7686,"Simon, Miss. Lori",female,17.9,1,1,Adolescente
7687,"Rodriguez, Mr. Matthew",male,38.1,1,0,Adulto_Joven
7688,"Jacobs, Lady. Jennifer",female,36.8,1,1,Adulto_Joven
7689,"Murray, Lady. Courtney",female,23.2,1,1,Adulto_Joven
7690,"Davis, Countess. Carla",female,25.2,2,1,Adulto_Joven
7691,"Lamb, Lady. Elizabeth",female,7.7,2,1,Infante
7692,"Mcintosh, Miss. Tara",female,23.5,1,1,Adulto_Joven
7693,"Vega, Miss. Alexandra",female,34.8,1,1,Adulto_Joven
7694,"Taylor, Sir. Brian",male,18.8,1,1,Adolescente
7695,"Jackson, Miss. Lori",female,34.1,1,1,Adulto_Joven
7696,"Jimenez, Dr. Kimberly",female,13.7,2,1,Adolescente
7697,"Odom, Dr. Rachael",female,15.4,3,1,Adolescente
7698,"Harris, Mr. Anthony",male,53.8,2,0,Adulto
7699,"Weeks, Mr. Christopher",male,45.6,1,0,Adulto
7700,"Hale, Mrs. April",female,30.2,1,1,Adulto_Joven
7701,"Jordan, Mr. Corey",male,18.1,3,0,Adolescente
7702,"Johnson, Mr. Kyle",male,32,1,1,Adulto_Joven
7703,"Torres, Rev. Robert",male,35.5,3,0,Adulto_Joven
7704,"Thomas, Lady. Michelle",female,10.1,1,1,Infante
7705,"Perez, Major. Anthony",male,24.4,2,0,Adulto_Joven
7706,"Acosta, Rev. David",male,52.9,2,0,Adulto
7707,"Price, Dr. Sara",female,27.9,2,1,Adulto_Joven
7708,"Anderson, Dr. Christopher",male,54.6,2,0,Adulto
7709,"Daniels, Sir. John",male,55.2,1,0,Adulto
7710,"Hanson, Dr. Matthew",male,15.8,2,0,Adolescente
7711,"Benitez, Sir. Cody",male,51.8,1,1,Adulto
7712,"Adams, Rev. Michael",male,72.3,1,1,Senior
7713,"Porter, Dr. John",male,52,1,1,Adulto
7714,"Foster, Col. Mathew",male,52.1,1,0,Adulto
7715,"Reid, Mr. Mike",male,41.3,2,1,Adulto
7716,"Durham, Rev. Peter",male,20.4,2,0,Adulto_Joven
7717,"Burton, Col. Billy",male,36.9,1,0,Adulto_Joven
7718,"Reeves, Rev. Craig",male,59.9,1,0,Adulto
7719,"Vargas, Dr. Brett",male,33.8,1,0,Adulto_Joven
7720,"Fernandez, Mr. Andrew",male,77.8,1,0,Senior
7721,"Robinson, Major. William",male,13.5,3,0,Adolescente
7722,"Hernandez, Major. David",male,32,1,0,Adulto_Joven
7723,"Clark, Mrs. Sandra",female,36.6,2,1,Adulto_Joven
7724,"Ortega, Mr. Justin",male,51.1,1,0,Adulto
7725,"Smith, Rev. Timothy",male,46.9,3,1,Adulto
7726,"Bowen, Sir. James",male,51.5,3,0,Adulto
7727,"Knox, Miss. Amanda",female,28.3,1,1,Adulto_Joven
7728,"Bailey, Countess. Gabriella",female,19.9,1,1,Adolescente
7729,"Williams, Rev. James",male,44.9,1,0,Adulto
7730,"Horton, Rev. Daniel",male,46.4,1,1,Adulto
7731,"Mitchell, Miss. Tiffany",female,20.3,2,1,Adulto_Joven
7732,"Newman, Rev. Wesley",male,46.7,2,0,Adulto
7733,"Young, Col. Anthony",male,48.5,1,0,Adulto
7734,"Gomez, Rev. Christopher",male,44.5,1,0,Adulto
7735,"Roberts, Mr. Greg",male,19.5,3,0,Adolescente
7736,"Pitts, Mrs. Donna",female,27.2,1,1,Adulto_Joven
7737,"Gilbert, Dr. Donald",male,68.4,1,0,Senior
7738,"Hudson, Dr. Jason",male,46.2,1,0,Adulto
7739,"Mitchell, Countess. Anna",female,36,2,1,Adulto_Joven
7740,"Skinner, Mr. Christopher",male,25.9,2,0,Adulto_Joven
7741,"Lyons, Miss. Abigail",female,41,1,1,Adulto
7742,"Moyer, Mrs. Samantha",female,32.1,2,1,Adulto_Joven
7743,"Smith, Lady. Vanessa",female,33.5,1,1,Adulto_Joven
7744,"Ford, Countess. Janet",female,46.4,1,1,Adulto
7745,"Burke, Dr. Maria",female,26.6,1,1,Adulto_Joven
7746,"Byrd, Dr. Brandon",male,28,1,0,Adulto_Joven
7747,"Hicks, Rev. Eric",male,24,1,1,Adulto_Joven
7748,"Mcgee, Rev. Ryan",male,30.1,1,0,Adulto_Joven
7749,"Hughes, Sir. Michael",male,48.4,1,1,Adulto
7750,"Ellis, Rev. Samuel",male,44.9,1,0,Adulto
7751,"Baird, Rev. Joseph",male,66.9,1,1,Senior
7752,"Larsen, Major. Brian",male,36.6,1,0,Adulto_Joven
7753,"Reyes, Sir. Bradley",male,42.9,2,0,Adulto
7754,"Porter, Sir. Jordan",male,20.7,3,0,Adulto_Joven
7755,"Barker, Sir. Mark",male,23.4,3,0,Adulto_Joven
7756,"Bennett, Major. Dean",male,48.7,1,0,Adulto
7757,"White, Mrs. Shannon",female,29.2,1,1,Adulto_Joven
7758,"Hernandez, Rev. Charles",male,43.9,1,1,Adulto
7759,"Sanders, Mr. Carlos",male,7.4,1,0,Infante
7760,"Byrd, Dr. Andrew",male,34.6,1,0,Adulto_Joven
7761,"Rush, Sir. Samuel",male,40.2,2,0,Adulto
7762,"Johnston, Rev. Michael",male,28.8,1,1,Adulto_Joven
7763,"Maldonado, Sir. Louis",male,24.7,3,0,Adulto_Joven
7764,"Ellison, Mrs. Katie",female,4.8,2,1,Infante
7765,"Gonzalez, Dr. Danny",male,62.2,1,0,Senior
7766,"Wilson, Major. Michael",male,30.7,1,0,Adulto_Joven
7767,"Simon, Dr. Shane",male,47.3,1,0,Adulto
7768,"Kelly, Rev. Kevin",male,42.8,1,1,Adulto
7769,"Nguyen, Dr. Stacey",female,33.3,2,1,Adulto_Joven
7770,"Moore, Miss. Helen",female,0.5,3,0,Infante
7771,"Lamb, Dr. James",male,60.3,1,0,Senior
7772,"Shelton, Countess. Adriana",female,19.8,2,1,Adolescente
7773,"Hernandez, Col. Dakota",male,16.3,1,0,Adolescente
7774,"Reese, Lady. Heather",female,40.9,1,1,Adulto
7775,"Simpson, Rev. Anthony",male,42.2,1,0,Adulto
7776,"Mercer, Col. Seth",male,21.9,1,1,Adulto_Joven
7777,"Murray, Dr. Cheryl",female,45.6,1,1,Adulto
7778,"Anderson, Rev. Ronald",male,21.5,3,0,Adulto_Joven
7779,"Lane, Major. James",male,19.3,3,0,Adolescente
7780,"Payne, Sir. Brett",male,57.3,2,0,Adulto
7781,"Whitney, Sir. John",male,68,1,0,Senior
7782,"Lang, Major. Oscar",male,19.6,1,1,Adolescente
7783,"Perry, Lady. Megan",female,38.8,3,1,Adulto_Joven
7784,"Harrell, Dr. Jason",male,28.7,1,0,Adulto_Joven
7785,"Martinez, Countess. Laurie",female,56.9,1,1,Adulto
7786,"Proctor, Countess. Heather",female,39.6,2,0,Adulto_Joven
7787,"Fuller, Dr. Sharon",female,16.2,1,1,Adolescente
7788,"Proctor, Col. Dale",male,42.7,1,0,Adulto
7789,"Sanchez, Sir. Tracy",male,33,1,0,Adulto_Joven
7790,"Washington, Lady. Katie",female,36,1,1,Adulto_Joven
7791,"Manning, Miss. Kelly",female,20.4,1,1,Adulto_Joven
7792,"Smith, Countess. Denise",female,12.3,1,1,Infante
7793,"Harrison, Sir. Brian",male,27.7,2,0,Adulto_Joven
7794,"Wilkins, Col. James",male,29,2,0,Adulto_Joven
7795,"Jones, Mrs. Kimberly",female,31.2,2,1,Adulto_Joven
7796,"Davis, Rev. Larry",male,16.2,1,0,Adolescente
7797,"Young, Major. Justin",male,39.5,1,0,Adulto_Joven
7798,"Harrison, Mr. Nicholas",male,16.7,1,1,Adolescente
7799,"Park, Col. Joshua",male,24.7,3,0,Adulto_Joven
7800,"Anderson, Col. Ryan",male,33.6,3,0,Adulto_Joven
7801,"Porter, Major. Howard",male,76.8,1,0,Senior
7802,"Decker, Mrs. Sheila",female,31.5,1,1,Adulto_Joven
7803,"Bauer, Rev. John",male,18.5,2,0,Adolescente
7804,"Zhang, Countess. Alexandra",female,20.5,2,1,Adulto_Joven
7805,"Torres, Lady. Janice",female,28.3,1,1,Adulto_Joven
7806,"Gallagher, Rev. Jeffrey",male,0.5,2,0,Infante
7807,"Nelson, Dr. Wesley",male,14.9,3,0,Adolescente
7808,"Shannon, Rev. Clayton",male,51.4,1,1,Adulto
7809,"Martin, Rev. Jason",male,20.3,3,0,Adulto_Joven
7810,"Porter, Sir. Eric",male,23.1,2,0,Adulto_Joven
7811,"Smith, Dr. Philip",male,31.5,3,0,Adulto_Joven
7812,"Clark, Dr. Anthony",male,65,1,0,Senior
7813,"Franco, Miss. Lynn",female,33.2,2,1,Adulto_Joven
7814,"Ferguson, Dr. Karen",female,50,1,1,Adulto
7815,"Harrison, Countess. Colleen",female,44.5,1,1,Adulto
7816,"Simpson, Rev. Joshua",male,67,2,0,Senior
7817,"Pacheco, Countess. Katherine",female,44.9,1,1,Adulto
7818,"Stewart, Col. Frank",male,44.9,1,1,Adulto
7819,"Downs, Dr. Kenneth",male,32.8,2,0,Adulto_Joven
7820,"Johnson, Rev. Brandon",male,33.6,3,0,Adulto_Joven
7821,"Lopez, Col. Wesley",male,32.7,1,1,Adulto_Joven
7822,"Lloyd, Rev. Christopher",male,23.2,2,0,Adulto_Joven
7823,"Vasquez, Rev. George",male,52.8,1,1,Adulto
7824,"Brennan, Countess. Anna",female,7.5,3,1,Infante
7825,"Andrews, Mr. Todd",male,35,1,0,Adulto_Joven
7826,"Durham, Mr. Ryan",male,20.3,1,0,Adulto_Joven
7827,"Lopez, Mr. Alexander",male,48.7,1,0,Adulto
7828,"Bell, Dr. Justin",male,12.1,3,0,Infante
7829,"Mahoney, Mr. Brandon",male,9.5,1,1,Infante
7830,"Murillo, Lady. Melissa",female,26,3,0,Adulto_Joven
7831,"Smith, Lady. Andrea",female,39.9,1,1,Adulto_Joven
7832,"Duarte, Countess. Carolyn",female,34.5,1,1,Adulto_Joven
7833,"Ellis, Rev. Richard",male,7,2,0,Infante
